Player,Team,Service,Season,Extension,Non-Tendered,Outrighted,Next Year Salary,first_name,last_name,Source
"Gallagher, Cam",BAL,4.073,2023,False,False,True,,Cam,Gallagher,Cots
"Dubón, Mauricio",HOU,2.162,2023,False,,,1400000.0,Mauricio,Dubón,Cots
"Chirinos, Yonny",TBA,4.137,2023,False,,,1275000.0,Yonny,Chirinos,Cots
"Murphy, Tom",SEA,5.092,2023,False,,,1625000.0,Tom,Murphy,Cots
"Alexander, Scott",SFN,5.08,2023,False,,,1200000.0,Scott,Alexander,Cots
"Hampson, Garrett",COL,4.03,2023,False,True,False,,Garrett,Hampson,Cots
"Perdomo, Luis",MIL,5.034,2023,False,True,False,,Luis,Perdomo,Cots
"Sosa, Edmundo",PHI,2.14,2023,False,,,950000.0,Edmundo,Sosa,Cots
"Brault, Steven",CHN,4.167,2023,False,False,True,,Steven,Brault,Cots
"Lewis, Kyle",ARI,2.146,2023,False,,,1610000.0,Kyle,Lewis,Cots
"Locastro, Tim",NYA,3.122,2023,False,False,True,,Tim,Locastro,Cots
"Plesac, Zach",CLE,3.086,2023,False,,,2950000.0,Zach,Plesac,Cots
"Borucki, Ryan",SEA,4.066,2023,False,True,,,Ryan,Borucki,Cots
"Middleton, Keynan",ARI,5.023,2023,False,False,True,,Keynan,Middleton,Cots
"Munoz, Yairo",PHI,3.003,2023,False,False,True,,Yairo,Munoz,Cots
"Wallach, Chad",ANA,3.03,2023,False,False,True,,Chad,Wallach,Cots
"Chang, Yu-Cheng",BOS,3.007,2023,False,True,False,,Yu-Cheng,Chang,Cots
"Blach, Ty",COL,3.007,2023,False,,True,,Ty,Blach,Cots
"Cordero, Franchy",BOS,4.092,2023,False,True,False,,Franchy,Cordero,Cots
"Matzek, Tyler",ATL,4.019,2023,True,False,False,,Tyler,Matzek,Cots
"Sims, Lucas",CIN,4.014,2023,False,,,1267500.0,Lucas,Sims,Cots
"Coulombe, Daniel",MIN,4.008,2023,False,False,True,,Daniel,Coulombe,Cots
"Davis, J.D.",SFN,4.137,2023,False,,,4210000.0,J.D.,Davis,Cots
"Hernandez, Elieser",NYN,4.051,2023,False,,,1600000.0,Elieser,Hernandez,Cots
"Adams, Austin L.",SDN,4.015,2023,False,False,True,,Austin L.,Adams,Cots
"Alcala, Jorge",MIN,3.014,2023,False,,,790000.0,Jorge,Alcala,Cots
"Bracho, Silvino",ATL,3.099,2023,False,True,False,,Silvino,Bracho,Cots
"Coonrod, Sam",PHI,3.078,2023,False,,,775000.0,Sam,Coonrod,Cots
"Diaz, Miguel",DET,2.132,2023,False,True,False,,Miguel,Diaz,Cots
"Castillo, José",SDN,3.125,2023,False,,,730000.0,José,Castillo,Cots
"Quinn, Roman",TBA,4.035,2023,False,False,True,,Roman,Quinn,Cots
"Cotton, Jharel",SFN,3.162,2023,False,False,True,,Jharel,Cotton,Cots
"Taylor, Blake",HOU,3.0,2023,False,,,830000.0,Blake,Taylor,Cots
"Ríos, Edwin",LAN,3.003,2023,False,True,False,,Edwin,Ríos,Cots
"Knizner, Andrew",SLN,3.021,2023,False,,,1100000.0,Andrew,Knizner,Cots
"Reyes, Franmil",CHN,4.115,2023,False,False,True,,Franmil,Reyes,Cots
"Smith, Caleb",ARI,5.077,2023,False,True,False,,Caleb,Smith,Cots
"Gomber, Austin",COL,3.111,2023,False,,,1650000.0,Austin,Gomber,Cots
"Cabrera, Génesis",SLN,3.011,2023,False,False,False,950000.0,Génesis,Cabrera,Cots
"Zimmer, Bradley",TOR,4.077,2023,False,True,False,,Bradley,Zimmer,Cots
"Smith, Dominic",NYN,4.081,2023,False,True,False,,Dominic,Smith,Cots
"Hearn, Taylor",TEX,3.125,2023,False,,,1462500.0,Taylor,Hearn,Cots
"Houser, Adrian",MIL,4.01,2023,False,,,3600000.0,Adrian,Houser,Cots
"Alfaro, Jorge",SDN,5.083,2023,False,True,False,,Jorge,Alfaro,Cots
"Mills, Alec",CHN,3.097,2023,False,False,True,,Alec,Mills,Cots
"O'Hearn, Ryan",KCA,4.002,2023,False,,,1400000.0,Ryan,O'Hearn,Cots
"Choi, Ji-Man",PIT,5.076,2023,False,False,False,4650000.0,Ji-Man,Choi,Cots
"Mejía, Francisco",TBA,4.062,2023,False,,,2155000.0,Francisco,Mejía,Cots
"Raley, Luke",TBA,3.045,2023,False,,True,,Luke,Raley,Cots
"Torrens, Luis",SEA,3.091,2023,False,,True,,Luis,Torrens,Cots
"Reyes, Victor",DET,4.075,2023,False,False,True,,Victor,Reyes,Cots
"Yarbrough, Ryan",TBA,4.117,2023,False,True,False,,Ryan,Yarbrough,Cots
"Dunn, Justin",CIN,3.016,2023,False,,,900000.0,Justin,Dunn,Cots
"Engel, Adam",CHA,5.058,2023,False,True,False,,Adam,Engel,Cots
"Walsh, Jared",ANA,3.01,2023,False,,,2650000.0,Jared,Walsh,Cots
"Bubic, Kris",KCA,2.135,2023,False,,,2200000.0,Kris,Bubic,Cots
"Fedde, Erick",WAS,4.099,2023,False,True,False,,Erick,Fedde,Cots
"Hudson, Dakota",SLN,4.062,2023,False,,,2650000.0,Dakota,Hudson,Cots
"Alexander, Tyler",DET,3.058,2023,False,,,1875000.0,Tyler,Alexander,Cots
"Lucchesi, Joey",NYN,4.067,2023,False,,,1150000.0,Joey,Lucchesi,Cots
"Soroka, Mike",ATL,4.122,2023,False,,,2800000.0,Mike,Soroka,Cots
"James, Josh",HOU,3.11,2023,False,True,False,,Josh,James,Cots
"Reyes, Alex",SLN,5.056,2023,False,True,False,,Alex,Reyes,Cots
"Anderson, Nick",TBA,3.153,2023,False,False,True,,Nick,Anderson,Cots
"Taylor, Josh",BOS,3.121,2023,False,,,1025000.0,Josh,Taylor,Cots
"Antone, Tejay",CIN,3.0,2023,False,,,770000.0,Tejay,Antone,Cots
"Sadler, Casey",SEA,4.035,2023,False,,,,Casey,Sadler,Cots
"Canning, Griffin",ANA,3.075,2023,False,,,850000.0,Griffin,Canning,Cots
"Curtiss, John",NYN,3.045,2023,False,,,,John,Curtiss,Cots
"Guerra, Deolis",OAK,4.071,2023,False,True,False,,Deolis,Guerra,Cots
"Heuer, Codi",CHN,3.0,2023,False,,,785000.0,Codi,Heuer,Cots
"Wieck, Brad",CHN,3.085,2023,False,False,True,,Brad,Wieck,Cots
"Funkhouser, Kyle",DET,2.133,2023,False,True,False,,Kyle,Funkhouser,Cots
"Soto, Juan",SDN,5.134,2024,False,,,,Juan,Soto,Cots
"Gallen, Zac",ARI,4.1,2024,False,,,,Zac,Gallen,Cots
"Tucker, Kyle",HOU,4.079,2024,False,,,,Kyle,Tucker,Cots
"Guerrero Jr., Vladimir",TOR,4.157,2024,False,,,,Vladimir,Guerrero Jr.,Cots
"Arraez, Luis",MIA,4.121,2024,False,,,,Luis,Arraez,Cots
"Heim, Jonah",TEX,3.097,2024,False,,,,Jonah,Heim,Cots
"Valdez, Framber",HOU,4.163,2024,False,,,,Framber,Valdez,Cots
"Steele, Justin",CHN,2.143,2024,False,,,,Justin,Steele,Cots
"García, Adolis",TEX,3.095,2024,False,,,,Adolis,García,Cots
"Gilbert, Logan",SEA,2.144,2024,False,,,,Logan,Gilbert,Cots
"Alonso, Pete",NYN,5.0,2024,False,,,,Pete,Alonso,Cots
"Torres, Gleyber",NYA,5.162,2024,False,,,,Gleyber,Torres,Cots
"Keller, Mitch",PIT,4.026,2024,False,,,,Mitch,Keller,Cots
"Kirk, Alejandro",TOR,3.047,2024,False,,,,Alejandro,Kirk,Cots
"Verdugo, Alex",BOS,5.078,2024,False,,,,Alex,Verdugo,Cots
"Pivetta, Nick",BOS,5.166,2024,False,,,,Nick,Pivetta,Cots
"Burnes, Corbin",MIL,5.049,2024,False,,,,Corbin,Burnes,Cots
"Smith, Will",LAN,4.09,2024,False,,,,Will,Smith,Cots
"Arozarena, Randy",TBA,3.129,2024,False,,,,Randy,Arozarena,Cots
"Bohm, Alec",PHI,3.106,2024,False,,,,Alec,Bohm,Cots
"Walker, Christian",ARI,5.124,2024,False,,,,Christian,Walker,Cots
"Lúzardo, Jesus",MIA,3.165,2024,False,,,,Jesus,Lúzardo,Cots
"Adames, Willy",MIL,5.105,2024,False,,,,Willy,Adames,Cots
"Canning, Griffin",ANA,4.075,2024,False,,,,Griffin,Canning,Cots
"Rengifo, Luis",ANA,4.043,2024,False,,,,Luis,Rengifo,Cots
"King, Michael",NYA,4.004,2024,False,,,,Michael,King,Cots
"Vaughn, Andrew",CHA,3.0,2024,False,,,,Andrew,Vaughn,Cots
"Skubal, Tarik",DET,3.114,2024,False,,,,Tarik,Skubal,Cots
"Scott, Tanner",MIA,5.059,2024,False,,,,Tanner,Scott,Cots
"Naylor, Josh",CLE,4.127,2024,False,,,,Josh,Naylor,Cots
"Thomas, Lane",WAS,4.014,2024,False,,,,Lane,Thomas,Cots
"Wade Jr., LaMonte",SFN,4.035,2024,False,,,,LaMonte,Wade Jr.,Cots
"Edman, Tommy",SLN,4.114,2024,False,,,,Tommy,Edman,Cots
"Vargas, Ildemaro",WAS,4.007,2024,False,,,,Ildemaro,Vargas,Cots
"McClanahan, Shane",TBA,2.158,2024,False,,,,Shane,McClanahan,Cots
"India, Jonathan",CIN,3.0,2024,False,,,,Jonathan,India,Cots
"Schmidt, Clarke",NYA,2.148,2024,False,,,,Clarke,Schmidt,Cots
"Rogers, Jake",DET,3.04,2024,False,,,,Jake,Rogers,Cots
"Jansen, Danny",TOR,5.05,2024,False,,,,Danny,Jansen,Cots
"Singer, Brady",KCA,3.156,2024,False,,,,Brady,Singer,Cots
"Santander, Anthony",BAL,5.162,2024,False,,,,Anthony,Santander,Cots
"Dubón, Mauricio",HOU,3.162,2024,False,,,,Mauricio,Dubón,Cots
"Paredes, Isaac",TBA,2.16,2024,False,,,,Isaac,Paredes,Cots
"Bieber, Shane",CLE,5.097,2024,False,,,,Shane,Bieber,Cots
"Fried, Max",ATL,5.148,2024,False,,,,Max,Fried,Cots
"Dunning, Dane",TEX,3.083,2024,False,,,,Dane,Dunning,Cots
"Abreu, Bryan",HOU,3.022,2024,False,,,,Bryan,Abreu,Cots
"Merryweather, Julian",CHN,3.109,2024,False,,,,Julian,Merryweather,Cots
"France, Ty",SEA,4.089,2024,False,,,,Ty,France,Cots
"Mountcastle, Ryan",BAL,3.105,2024,False,,,,Ryan,Mountcastle,Cots
"Suárez, Ranger",PHI,4.112,2024,False,,,,Ranger,Suárez,Cots
"Holmes, Clay",NYA,5.031,2024,False,,,,Clay,Holmes,Cots
"Graterol, Brusdar",LAN,3.167,2024,False,,,,Brusdar,Graterol,Cots
"Peterson, David",NYN,3.089,2024,False,,,,David,Peterson,Cots
"Payamps, Joel",MIL,3.027,2024,False,,,,Joel,Payamps,Cots
"Houser, Adrian",MIL,5.01,2024,False,,,,Adrian,Houser,Cots
"Higashioka, Kyle",NYA,5.005,2024,False,,,,Kyle,Higashioka,Cots
"Lowe, Nathaniel",TEX,3.145,2024,False,,,,Nathaniel,Lowe,Cots
"Puk, A.J.",MIA,3.124,2024,False,,,,A.J.,Puk,Cots
"Olivares, Edward",KCA,3.049,2024,False,,,,Edward,Olivares,Cots
"Topa, Justin",SEA,3.044,2024,False,,,,Justin,Topa,Cots
"Mullins, Cedric",BAL,4.078,2024,False,,,,Cedric,Mullins,Cots
"Cease, Dylan",CHA,4.089,2024,False,,,,Dylan,Cease,Cots
"Minter, A.J.",ATL,5.154,2024,False,,,,A.J.,Minter,Cots
"Varsho, Daulton",TOR,3.128,2024,False,,,,Daulton,Varsho,Cots
"Williams, Devin",MIL,4.056,2024,False,,,,Devin,Williams,Cots
"Rogers, Tyler",SFN,4.034,2024,False,,,,Tyler,Rogers,Cots
"Richards, Trevor",TOR,5.084,2024,False,,,,Trevor,Richards,Cots
"Alzolay, Adbert",CHN,3.05,2024,False,,,,Adbert,Alzolay,Cots
"Baddoo, Akil",DET,2.119,2024,False,,,,Akil,Baddoo,Cots
"Bednar, David",PIT,3.076,2024,False,,,,David,Bednar,Cots
"Ramírez, Harold",TBA,4.124,2024,False,,,,Harold,Ramírez,Cots
"Swanson, Erik",TOR,4.096,2024,False,,,,Erik,Swanson,Cots
"Milner, Hoby",MIL,4.068,2024,False,,,,Hoby,Milner,Cots
"Ginkel, Kevin",ARI,3.032,2024,False,,,,Kevin,Ginkel,Cots
"Soto, Gregory",PHI,4.102,2024,False,,,,Gregory,Soto,Cots
"Harvey, Hunter",WAS,4.047,2024,False,,,,Hunter,Harvey,Cots
"García, Luis",WAS,2.142,2024,False,,,,Luis,García,Cots
"Woodruff, Brandon",MIL,5.161,2024,False,True,False,,Brandon,Woodruff,Cots
"Germán, Domingo",NYA,4.142,2024,False,False,True,,Domingo,Germán,Cots
"Mayza, Tim",TOR,4.156,2024,False,,,,Tim,Mayza,Cots
"Ward, Taylor",ANA,3.164,2024,False,,,,Taylor,Ward,Cots
"Leiter Jr., Mark",CHN,3.031,2024,False,,,,Mark,Leiter Jr.,Cots
"Phillips, Evan",LAN,3.136,2024,False,,,,Evan,Phillips,Cots
"Chisholm Jr., Jazz",MIA,3.075,2024,False,,,,Jazz,Chisholm Jr.,Cots
"Hoffman, Jeff",PHI,5.084,2024,False,,,,Jeff,Hoffman,Cots
"Hays, Austin",BAL,4.057,2024,False,,,,Austin,Hays,Cots
"Coulombe, Daniel",BAL,5.008,2024,False,,,,Daniel,Coulombe,Cots
"Romano, Jordan",TOR,4.051,2024,False,,,,Jordan,Romano,Cots
"Finnegan, Kyle",WAS,4.0,2024,False,,,,Kyle,Finnegan,Cots
"Ferguson, Caleb",LAN,5.093,2024,False,,,,Caleb,Ferguson,Cots
"Tonkin, Michael",ATL,3.074,2024,False,True,False,,Michael,Tonkin,Cots
"Sborz, Josh",TEX,3.055,2024,False,,,,Josh,Sborz,Cots
"Castro, Willi",MIN,4.017,2024,False,,,,Willi,Castro,Cots
"Trevino, Jose",NYA,4.063,2024,False,,,,Jose,Trevino,Cots
"Adam, Jason",TBA,3.132,2024,False,,,,Jason,Adam,Cots
"Hentges, Sam",CLE,2.157,2024,False,,,,Sam,Hentges,Cots
"Fraley, Jake",CIN,3.097,2024,False,,,,Jake,Fraley,Cots
"Sandlin, Nick",CLE,2.157,2024,False,,,,Nick,Sandlin,Cots
"McCormick, Chas",HOU,3.0,2024,False,,,,Chas,McCormick,Cots
"Smith, Dominic",WAS,5.081,2024,False,True,False,,Dominic,Smith,Cots
"Rasmussen, Drew",TBA,3.111,2024,False,,,,Drew,Rasmussen,Cots
"Madrigal, Nick",CHN,3.163,2024,False,,,,Nick,Madrigal,Cots
"Vesia, Alex",LAN,3.078,2024,False,,,,Alex,Vesia,Cots
"Tauchman, Mike",CHN,3.143,2024,False,,,,Mike,Tauchman,Cots
"Sánchez, Jesús",MIA,2.118,2024,False,,,,Jesús,Sánchez,Cots
"Blackburn, Paul",OAK,4.018,2024,False,,,,Paul,Blackburn,Cots
"Laureano, Ramón",CLE,4.165,2024,False,,,,Ramón,Laureano,Cots
"O'Neill, Tyler",SLN,5.059,2024,False,,,,Tyler,O'Neill,Cots
"Carlson, Dylan",SLN,3.104,2024,False,,,,Dylan,Carlson,Cots
"Armstrong, Shawn",TBA,5.113,2024,False,,,,Shawn,Armstrong,Cots
"Helsley, Ryan",SLN,4.105,2024,False,,,,Ryan,Helsley,Cots
"Wells, Tyler",BAL,2.132,2024,False,,,,Tyler,Wells,Cots
"Young, Alex",CIN,3.143,2024,False,,,,Alex,Young,Cots
"O'Hearn, Ryan",BAL,4.17,2024,False,,,,Ryan,O'Hearn,Cots
"Romero, JoJo",SLN,3.045,2024,False,,,,JoJo,Romero,Cots
"Berti, Jon",MIA,4.168,2024,False,False,False,,Jon,Berti,Cots
"Estrada, Thairo",SFN,3.169,2024,False,,,,Thairo,Estrada,Cots
"Raley, Brooks",NYN,4.045,2024,False,,,,Brooks,Raley,Cots
"Taveras, Leody",TEX,2.124,2024,False,,,,Leody,Taveras,Cots
"VerHagen, Drew",SLN,5.066,2024,False,,,,Drew,VerHagen,Cots
"De Los Santos, Enyel",SDN,3.015,2024,False,,,,Enyel,De Los Santos,Cots
"Sosa, Edmundo",PHI,3.14,2024,False,,,,Edmundo,Sosa,Cots
"Okert, Steven",MIA,3.109,2024,False,,,,Steven,Okert,Cots
"Pérez, Cionel",BAL,3.085,2024,False,,,,Cionel,Pérez,Cots
"Wilson, Bryse",MIL,3.036,2024,False,,,,Bryse,Wilson,Cots
"Lopez, Nicky",CHA,4.139,2024,False,,,,Nicky,Lopez,Cots
"Civale, Aaron",TBA,4.058,2024,False,,,,Aaron,Civale,Cots
"Espinal, Santiago",TOR,3.149,2024,False,,,,Santiago,Espinal,Cots
"Farmer, Kyle",MIN,5.129,2024,False,,,,Kyle,Farmer,Cots
"Chargois, JT",MIA,4.101,2024,False,,,,JT,Chargois,Cots
"Schreiber, John",BOS,3.027,2024,False,,,,John,Schreiber,Cots
"Almonte, Yency",LAN,4.143,2024,False,,,,Yency,Almonte,Cots
"Burke, Brock",TEX,3.065,2024,False,,,,Brock,Burke,Cots
"Borucki, Ryan",PIT,5.006,2024,False,True,,,Ryan,Borucki,Cots
"Poche, Colin",TBA,4.114,2024,False,,,,Colin,Poche,Cots
"Hernández, Carlos",KCA,2.145,2024,False,,,,Carlos,Hernández,Cots
"Alexander, Tyler",TBA,4.058,2024,False,,,,Tyler,Alexander,Cots
"Yastrzemski, Mike",SFN,4.128,2024,False,,,,Mike,Yastrzemski,Cots
"Barlow, Scott",CLE,5.03,2024,False,,,,Scott,Barlow,Cots
"Stallings, Jacob",MIA,5.149,2024,False,True,False,,Jacob,Stallings,Cots
"Wright, Kyle",KCA,3.062,2024,False,,,,Kyle,Wright,Cots
"Hill, Tim",SDN,5.112,2024,False,True,False,,Tim,Hill,Cots
"Thielbar, Caleb",MIN,5.131,2024,False,,,,Caleb,Thielbar,Cots
"Urías, Ramón",BAL,3.025,2024,False,,,,Ramón,Urías,Cots
"Mantiply, Joe",ARI,3.029,2024,False,,,,Joe,Mantiply,Cots
"Anderson, Nick",KCA,4.153,2024,False,,,,Nick,Anderson,Cots
"Beeks, Jalen",COL,5.003,2024,False,,,,Jalen,Beeks,Cots
"Yarbrough, Ryan",LAN,5.117,2024,False,,,,Ryan,Yarbrough,Cots
"Clarke, Taylor",KCA,4.12,2024,False,,,,Taylor,Clarke,Cots
"Cordero, Jimmy",NYA,3.061,2024,False,False,True,,Jimmy,Cordero,Cots
"McKinney, Billy",NYA,3.087,2024,False,False,True,,Billy,McKinney,Cots
"Sandoval, Patrick",ANA,3.149,2024,False,,,,Patrick,Sandoval,Cots
"Gott, Trevor",NYN,5.057,2024,False,True,False,,Trevor,Gott,Cots
"Jeffers, Ryan",MIN,3.089,2024,False,,,,Ryan,Jeffers,Cots
"Taylor, Tyrone",MIL,3.093,2024,False,,,,Tyrone,Taylor,Cots
"González, Victor",LAN,3.058,2024,False,,,,Victor,González,Cots
"Hernández, Jonathan",TEX,3.131,2024,False,,,,Jonathan,Hernández,Cots
"Abreu, Albert",NYA,2.118,2024,False,True,False,,Albert,Abreu,Cots
"Covey, Dylan",PHI,3.138,2024,False,,,,Dylan,Covey,Cots
"Lambert, Peter",COL,3.128,2024,False,,,,Peter,Lambert,Cots
"Knizner, Andrew",SLN,4.021,2024,False,True,False,,Andrew,Knizner,Cots
"Tapia, Raimel",TBA,5.144,2024,False,,,,Raimel,Tapia,Cots
"Brown, Seth",OAK,3.104,2024,False,,,,Seth,Brown,Cots
"May, Dustin",LAN,4.059,2024,False,,,,Dustin,May,Cots
"Senzel, Nick",CIN,4.15,2024,False,True,False,,Nick,Senzel,Cots
"Sims, Lucas",CIN,5.014,2024,False,,,,Lucas,Sims,Cots
"Cave, Jake",PHI,4.071,2024,False,,,,Jake,Cave,Cots
"Law, Derek",CIN,4.081,2024,False,True,False,,Derek,Law,Cots
"Fleming, Josh",PHI,2.144,2024,False,True,False,,Josh,Fleming,Cots
"Haggerty, Sam",SEA,3.044,2024,False,,,,Sam,Haggerty,Cots
"Akin, Keegan",BAL,3.079,2024,False,,,,Keegan,Akin,Cots
"Mateo, Jorge",BAL,4.0,2024,False,,,,Jorge,Mateo,Cots
"Brigham, Jeff",NYN,3.142,2024,False,True,False,,Jeff,Brigham,Cots
"Urías, Luis",SEA,4.098,2024,False,,,,Luis,Urías,Cots
"Garcia, Luis",HOU,3.083,2024,False,,,,Luis,Garcia,Cots
"Grisham, Trent",SDN,4.06,2024,False,,,,Trent,Grisham,Cots
"Robles, Victor",WAS,5.033,2024,False,,,,Victor,Robles,Cots
"Soroka, Michael",CHA,5.009,2024,False,,,,Michael,Soroka,Cots
"Karinchak, James",CLE,3.099,2024,False,,,,James,Karinchak,Cots
"Joe, Connor",PIT,2.136,2024,False,,,,Connor,Joe,Cots
"King, John",SLN,2.148,2024,False,,,,John,King,Cots
"Taylor, Josh",KCA,4.118,2024,False,,,,Josh,Taylor,Cots
"Wisdom, Patrick",CHN,3.058,2024,False,,,,Patrick,Wisdom,Cots
"Cabrera, Génesis",TOR,4.011,2024,False,,,,Génesis,Cabrera,Cots
"Smith, Drew",NYN,5.034,2024,False,,,,Drew,Smith,Cots
"Adams, Austin L.",ARI,4.15,2024,False,,,,Austin L.,Adams,Cots
"Wingenter, Trey",DET,4.017,2024,False,False,True,,Trey,Wingenter,Cots
"Staumont, Josh",KCA,4.071,2024,False,True,False,,Josh,Staumont,Cots
"Webb, Jacob",BAL,3.046,2024,False,,,,Jacob,Webb,Cots
"Gordon, Nick",MIN,2.136,2024,False,,,,Nick,Gordon,Cots
"Bethancourt, Christian",CLE,4.038,2024,False,,,,Christian,Bethancourt,Cots
"De León, José",MIN,3.062,2024,False,False,True,,José,De León,Cots
"Ford, Mike",SEA,3.008,2024,False,True,False,,Mike,Ford,Cots
"Pearson, Nate",TOR,3.005,2024,False,,,,Nate,Pearson,Cots
"Irvin, Cole",BAL,3.083,2024,False,,,,Cole,Irvin,Cots
"Sewald, Paul",ARI,5.072,2024,False,,,,Paul,Sewald,Cots
"Cimber, Adam",TOR,5.156,2024,False,True,False,,Adam,Cimber,Cots
"Newcomb, Sean",OAK,4.113,2024,False,,,,Sean,Newcomb,Cots
"Loáisiga, Jonathan",NYA,5.022,2024,False,,,,Jonathan,Loáisiga,Cots
"Kittredge, Andrew",TBA,5.07,2024,False,,,,Andrew,Kittredge,Cots
"Rogers, Trevor",MIA,3.094,2024,False,,,,Trevor,Rogers,Cots
"Hudson, Dakota",SLN,4.156,2024,False,True,False,,Dakota,Hudson,Cots
"Chirinos, Yonny",ATL,5.114,2024,False,False,False,,Yonny,Chirinos,Cots
"Rodriguez, Joely",BOS,4.096,2024,False,,,,Joely,Rodriguez,Cots
"Thompson, Ryan",ARI,3.095,2024,False,,,,Ryan,Thompson,Cots
"Bickford, Phil",NYN,2.134,2024,False,,,,Phil,Bickford,Cots
"Stewart, DJ",NYN,2.168,2024,False,,,,DJ,Stewart,Cots
"Slater, Austin",SFN,5.147,2024,False,,,,Austin,Slater,Cots
"Weber, Ryan",NYA,3.167,2024,False,False,True,,Ryan,Weber,Cots
"Herget, Jimmy",ANA,2.152,2024,False,,,,Jimmy,Herget,Cots
"Curtiss, John",NYN,3.137,2024,False,False,True,,John,Curtiss,Cots
"Woodford, Jake",SLN,3.048,2024,False,True,False,,Jake,Woodford,Cots
"Reid-Foley, Sean",NYN,2.133,2024,False,,,,Sean,Reid-Foley,Cots
"Heller, Ben",ATL,3.102,2024,False,False,True,,Ben,Heller,Cots
"Bubic, Kris",KCA,3.135,2024,False,,,,Kris,Bubic,Cots
"Rodgers, Brendan",COL,4.075,2024,False,,,,Brendan,Rodgers,Cots
"Bush, Matt",TEX,5.058,2024,False,True,False,,Matt,Bush,Cots
"Biggio, Cavan",TOR,4.129,2024,False,,,,Cavan,Biggio,Cots
"Barnes, Jacob",SLN,5.112,2024,False,False,False,,Jacob,Barnes,Cots
"Turnbull, Spencer",DET,5.02,2024,False,True,False,,Spencer,Turnbull,Cots
"Bowman, Matt",NYA,4.043,2024,False,False,True,,Matt,Bowman,Cots
"Andujar, Miguel",OAK,4.053,2024,False,,,,Miguel,Andujar,Cots
"Guillorme, Luis",NYN,4.159,2024,False,True,False,,Luis,Guillorme,Cots
"McGuire, Reese",BOS,4.027,2024,False,,,,Reese,McGuire,Cots
"Toro, Abraham",OAK,3.011,2024,False,,,,Abraham,Toro,Cots
"Suero, Wander",LAN,3.144,2024,False,False,True,,Wander,Suero,Cots
"Gallagher, Cam",CLE,5.073,2024,False,False,True,,Cam,Gallagher,Cots
"Alcala, Jorge",MIN,4.014,2024,False,,,,Jorge,Alcala,Cots
"Quijada, José",ANA,3.046,2024,False,,,,José,Quijada,Cots
"Antone, Tejay",CIN,4.0,2024,False,,,,Tejay,Antone,Cots
"Urquidy, José",HOU,4.049,2024,False,,,,José,Urquidy,Cots
"Thornton, Trent",SEA,3.148,2024,False,,,,Trent,Thornton,Cots
"Morejon, Adrian",SDN,3.14,2024,False,,,,Adrian,Morejon,Cots
"Cordero, Franchy",NYA,4.16,2024,False,False,True,,Franchy,Cordero,Cots
"McKenna, Ryan",BAL,2.123,2024,False,,,,Ryan,McKenna,Cots
"Barría, Jaime",ANA,4.035,2024,False,,,,Jaime,Barría,Cots
"Allard, Kolby",ATL,3.162,2024,False,True,False,,Kolby,Allard,Cots
"Hearn, Taylor",KCA,3.165,2024,False,False,False,,Taylor,Hearn,Cots
"Kaprielian, James",OAK,2.167,2024,False,,,,James,Kaprielian,Cots
"Meadows, Austin",DET,5.074,2024,False,True,False,,Austin,Meadows,Cots
"Luplow, Jordan",MIN,5.025,2024,False,False,False,,Jordan,Luplow,Cots
"Vogelbach, Daniel",NYN,5.138,2024,True,True,False,,Daniel,Vogelbach,Cots
"McKenzie, Triston",CLE,3.074,2024,False,,,,Triston,McKenzie,Cots
"Nola, Austin",SDN,4.045,2024,False,True,False,,Austin,Nola,Cots
"Littell, Zack",TBA,4.043,2024,False,,,,Zack,Littell,Cots
"Rojas, Josh",SEA,3.126,2024,False,,,,Josh,Rojas,Cots
"Oretga, Rafael",NYN,3.035,2024,False,False,True,,Rafael,Oretga,Cots
"Toussaint, Touki",CHA,3.071,2024,False,,,,Touki,Toussaint,Cots
"Sulser, Cole",TBA,3.157,2024,False,,,,Cole,Sulser,Cots
"Rainey, Tanner",WAS,4.127,2024,False,,,,Tanner,Rainey,Cots
"Phillips, Brett",ANA,4.06,2024,False,,,,Brett,Phillips,Cots
"Castro, Harold",COL,4.141,2024,False,,,,Harold,Castro,Cots
"Coonrod, Sam",NYN,4.078,2024,False,True,False,,Sam,Coonrod,Cots
"Crochet, Garrett",CHA,3.028,2024,False,,,,Garrett,Crochet,Cots
"Frazier, Clint",CHA,4.092,2024,False,,,,Clint,Frazier,Cots
"Burdi, Nick",CHN,3.14,2024,False,False,True,,Nick,Burdi,Cots
"Wynns, Austin",COL,3.09,2024,False,,,,Austin,Wynns,Cots
"Pérez, Michael",NYN,3.095,2024,False,False,True,,Michael,Pérez,Cots
"Tellez, Rowdy",MIL,5.004,2024,False,True,False,,Rowdy,Tellez,Cots
"Lucchesi, Joey",NYN,4.112,2024,False,,,,Joey,Lucchesi,Cots
"Cortes, Nestor",NYA,4.094,2024,False,,,,Nestor,Cortes,Cots
"Hampson, Garrett",MIA,5.01,2024,False,True,False,,Garrett,Hampson,Cots
"Locastro, Tim",NYN,4.122,2024,False,False,True,,Tim,Locastro,Cots
"Bauers, Jake",MIL,3.084,2024,False,,,,Jake,Bauers,Cots
"Walsh, Jared",ANA,3.114,2024,False,,,,Jared,Walsh,Cots
"Lewis, Kyle",ARI,3.067,2024,False,True,False,,Kyle,Lewis,Cots
"Mendick, Danny",NYN,3.058,2024,False,False,True,,Danny,Mendick,Cots
