Player,Position,Salary,Year
"Glaus, Troy",3b,"$9,000,000 ",2004.0
"Johnson, Charles",c,"$9,000,000 ",2004.0
"Milton, Eric",lhp,"$9,000,000 ",2004.0
"Neagle, Denny",lhp,"$9,000,000 ",2004.0
"Nen, Robb",rhp,"$9,000,000 ",2004.0
"Wilson, Preston",of,"$9,000,000 ",2004.0
"Rivera, Mariano",rhp,"$8,890,000 ",2004.0
"Higginson, Bobby",of,"$8,850,000 ",2004.0
"Kent, Jeff",2b,"$8,500,000 ",2004.0
"Nevin, Phil",3b,"$8,500,000 ",2004.0
"Schmidt, Jason",rhp-s,"$8,500,000 ",2004.0
"Sele, Aaron",rhp,"$8,500,000 ",2004.0
"Vazquez, Javier",rhp-s,"$8,500,000 ",2004.0
"Gonzalez, Luis",of,"$8,250,000 ",2004.0
"Jenkins, Geoff",of,"$8,250,000 ",2004.0
"Boone, Bret",2b,"$8,000,000 ",2004.0
"Damon, Johnny",lf,"$8,000,000 ",2004.0
"Kendall, Jason",c,"$8,000,000 ",2004.0
"Konerko, Paul",1b,"$8,000,000 ",2004.0
"Leiter, Al",lhp,"$8,000,000 ",2004.0
"Nomo, Hideo",rhp,"$8,000,000 ",2004.0
"Rolen, Scott",3b,"$8,000,000 ",2004.0
"Sasaki, Kazuhiro",rhp,"$8,000,000 ",2004.0
"Sexson, Richie",1b,"$8,000,000 ",2004.0
"Wagner, Billy",lhp,"$8,000,000 ",2004.0
"Williams, Woody",rhp,"$8,000,000 ",2004.0
"Erstad, Darin",1b-of,"$7,750,000 ",2004.0
"Isringhausen, Jason",rhp,"$7,750,000 ",2004.0
"Young, Dmitri",1b-dh,"$7,750,000 ",2004.0
"Olerud, John",1b,"$7,700,000 ",2004.0
"Giles, Brian",rf,"$7,500,000 ",2004.0
"Lieberthal, Mike",c,"$7,500,000 ",2004.0
"Martinez, Tino",1b,"$7,500,000 ",2004.0
"Percival, Troy",rhp,"$7,500,000 ",2004.0
"Greer, Rusty",of,"$7,400,000 ",2004.0
"Renteria, Edgar",ss,"$7,250,000 ",2004.0
"Byrd, Paul",rhp,"$7,000,000 ",2004.0
"Contreras, Jose",rhp-s,"$7,000,000 ",2004.0
"Finley, Steve",of,"$7,000,000 ",2004.0
"Lawton, Matt",of,"$7,000,000 ",2004.0
"Mantei, Matt",rp,"$7,000,000 ",2004.0
"Matsui, Hideki",dh-lf,"$7,000,000 ",2004.0
"Pujols, Albert",1b,"$7,000,000 ",2004.0
"Rodriguez, Ivan",c,"$7,000,000 ",2004.0
"Segui, David",1b,"$7,000,000 ",2004.0
"Vidro, Jose",dh-2b,"$7,000,000 ",2004.0
"Wood, Kerry",rhp,"$7,000,000 ",2004.0
"Garcia, Freddy",rhp-s,"$6,875,000 ",2004.0
"Casey, Sean",1b,"$6,800,000 ",2004.0
"Cirillo, Jeff",3b,"$6,725,000 ",2004.0
"Varitek, Jason",c,"$6,700,000 ",2004.0
"Alfonzo, Edgardo",2b,"$6,500,000 ",2004.0
"Berkman, Lance",1b,"$6,500,000 ",2004.0
"Floyd, Cliff",lf,"$6,500,000 ",2004.0
"Hundley, Todd",c,"$6,500,000 ",2004.0
"Hunter, Torii",cf,"$6,500,000 ",2004.0
"Lee, Carlos",lf,"$6,500,000 ",2004.0
"Lowell, Mike",3b,"$6,500,000 ",2004.0
"Moyer, Jamie",lhp-s,"$6,500,000 ",2004.0
"Nixon, Trot",of,"$6,500,000 ",2004.0
"Koch, Billy",rp,"$6,375,000 ",2004.0
"Weaver, Jeff",rhp,"$6,250,000 ",2004.0
"Anderson, Garret",lf,"$6,200,000 ",2004.0
"Anderson, Garret",lf,"$6,200,000 ",2004.0
"Benson, Kris",rhp-s,"$6,150,000 ",2004.0
"Cabrera, Orlando",ss,"$6,000,000 ",2004.0
"Durham, Ray",2b,"$6,000,000 ",2004.0
"Graves, Danny",rhp,"$6,000,000 ",2004.0
"Halladay, Roy",rhp-s,"$6,000,000 ",2004.0
"Hernandez, Livan",rhp-s,"$6,000,000 ",2004.0
"Klesko, Ryan",1b,"$6,000,000 ",2004.0
"Maddux, Greg",rhp,"$6,000,000 ",2004.0
"Posada, Jorge",c,"$6,000,000 ",2004.0
"Ramirez, Aramis",3b,"$6,000,000 ",2004.0
"Thomas, Frank",dh,"$6,000,000 ",2004.0
"Wickman, Bob",rhp,"$6,000,000 ",2004.0
"Mays, Joe",rhp,"$5,750,000 ",2004.0
"Vizquel, Omar",ss-2b,"$5,750,000 ",2004.0
"Ortiz, Russ",rhp-s,"$5,700,000 ",2004.0
"Escobar, Kelvim",rhp-s,"$5,500,000 ",2004.0
"Kotsay, Mark",of-1b,"$5,500,000 ",2004.0
"Lee, Derrek",1b,"$5,500,000 ",2004.0
"Lopez, Javy",c,"$5,500,000 ",2004.0
"Pettitte, Andy",lhp-s,"$5,500,000 ",2004.0
"Stewart, Shannon",of,"$5,500,000 ",2004.0
"Washburn, Jarrod",lhp-s,"$5,450,000 ",2004.0
"Soriano, Alfonso",lf,"$5,400,000 ",2004.0
"Gutierrez, Ricky",ss,"$5,250,000 ",2004.0
"Chavez, Eric",3b,"$5,200,000 ",2004.0
"Beltre, Adrian",3b,"$5,000,000 ",2004.0
"Cedeno, Roger",of,"$5,000,000 ",2004.0
"Clemens, Roger",rhp,"$5,000,000 ",2004.0
"Gagne, Eric",rhp,"$5,000,000 ",2004.0
"Karsay, Steve",sp,"$5,000,000 ",2004.0
"Kim, Byung Hyun",rhp,"$5,000,000 ",2004.0
"Lowe, Derek",rhp-s,"$5,000,000 ",2004.0
"Matsui, Kazuo",2b,"$5,000,000 ",2004.0
"Perez, Odalis",lhp,"$5,000,000 ",2004.0
"Suzuki, Ichiro",rf,"$5,000,000 ",2004.0
"Trachsel, Steve",rhp,"$5,000,000 ",2004.0
"Valentin, Jose",of-ss,"$5,000,000 ",2004.0
"Conine, Jeff",of-1b,"$4,750,000 ",2004.0
"Ortiz, David",dh,"$4,587,500 ",2004.0
"Hudson, Tim",rhp-s,"$4,550,000 ",2004.0
"Daal, Omar",sp,"$4,500,000 ",2004.0
"Gonzalez, Alex S.",3b-ss,"$4,500,000 ",2004.0
"Koskie, Corey",3b,"$4,500,000 ",2004.0
"Mulder, Mark",lhp,"$4,400,000 ",2004.0
"Jones, Jacque",of,"$4,350,000 ",2004.0
"Wakefield, Tim",rhp-s,"$4,350,000 ",2004.0
"Anderson, Matt",p,"$4,300,000 ",2004.0
"Jarvis, Kevin",p,"$4,250,000 ",2004.0
"Wolf, Randy",lhp-s,"$4,250,000 ",2004.0
"Bell, David",3b,"$4,200,000 ",2004.0
"Drew, J.D.",rf,"$4,200,000 ",2004.0
"Bautista, Danny",of,"$4,000,000 ",2004.0
"Burrell, Pat",dh-lf,"$4,000,000 ",2004.0
"Cameron, Mike",cf,"$4,000,000 ",2004.0
"Castillo, Luis",2b,"$4,000,000 ",2004.0
"Dessens, Elmer",rhp,"$4,000,000 ",2004.0
"Gonzalez, Juan",of,"$4,000,000 ",2004.0
"Guardado, Eddie",lhp,"$4,000,000 ",2004.0
"Loaiza, Esteban",rhp,"$4,000,000 ",2004.0
"Matheny, Mike",c,"$4,000,000 ",2004.0
"Palmiero, Rafael",1b,"$4,000,000 ",2004.0
"Rueter, Kirk",lhp,"$4,000,000 ",2004.0
"Zimmerman, Jeff",rp,"$4,000,000 ",2004.0
"Polanco, Placido",3b,"$3,950,000 ",2004.0
"LoDuca, Paul",c,"$3,900,000 ",2004.0
"Pavano, Carl",rhp-s,"$3,800,000 ",2004.0
"Penny, Brad",rhp-s,"$3,725,000 ",2004.0
"Furcal, Rafael",ss,"$3,700,000 ",2004.0
"Guzman, Cristian",ss,"$3,700,000 ",2004.0
"Long, Terrence",of,"$3,700,000 ",2004.0
"Batista, Miguel",rhp-s,"$3,600,000 ",2004.0
"Mendoza, Ramiro",p,"$3,600,000 ",2004.0
"Weathers, David",rhp,"$3,600,000 ",2004.0
"Encarnacion, Juan",of,"$3,565,000 ",2004.0
"Remlinger, Mike",rp,"$3,550,000 ",2004.0
"Aurilia, Rich",1b-3b,"$3,500,000 ",2004.0
"Benitez, Armando",rhp,"$3,500,000 ",2004.0
"Buehrle, Mark",lhp-s,"$3,500,000 ",2004.0
"Cordova, Marty",of,"$3,500,000 ",2004.0
"Gordon, Tom",rhp,"$3,500,000 ",2004.0
"Pierzynski, A.J.",c,"$3,500,000 ",2004.0
"Urbina, Ugueth",rhp,"$3,500,000 ",2004.0
"Wilson, Dan",c,"$3,500,000 ",2004.0
"Wilson, Paul",sp,"$3,500,000 ",2004.0
"Winn, Randy",rf,"$3,500,000 ",2004.0
"Miller, Wade",rhp,"$3,400,000 ",2004.0
"Mecir, Jim",rp,"$3,300,000 ",2004.0
"Anderson, Brian",lhp,"$3,250,000 ",2004.0
"Ibanez, Raul",lf,"$3,250,000 ",2004.0
"Oswalt, Roy",rhp-s,"$3,250,000 ",2004.0
"Randa, Joe",3b,"$3,250,000 ",2004.0
"Shuey, Paul",rp,"$3,250,000 ",2004.0
"Williamson, Scott",rhp,"$3,175,000 ",2004.0
"Counsell, Craig",2b-3b,"$3,150,000 ",2004.0
"Lofton, Kenny",of,"$3,100,000 ",2004.0
"Ortiz, Ramon",rhp,"$3,100,000 ",2004.0
"Rodriguez, Felix",rp,"$3,050,000 ",2004.0
"Biggio, Craig",of,"$3,000,000 ",2004.0
"Cormier, Rheal",p,"$3,000,000 ",2004.0
"Foulke, Keith",rhp,"$3,000,000 ",2004.0
"Groom, Buddy",rhp,"$3,000,000 ",2004.0
"Hawkins, LaTroy",rhp,"$3,000,000 ",2004.0
"Johnson, Jason",rhp,"$3,000,000 ",2004.0
"Martinez, Edgar",dh,"$3,000,000 ",2004.0
"Miller, Damian",c,"$3,000,000 ",2004.0
"Ponson, Sidney",rhp-s,"$3,000,000 ",2004.0
"Powell, Jay",rp,"$3,000,000 ",2004.0
"Quantrill, Paul",rp,"$3,000,000 ",2004.0
"Stanton, Mike",lhp,"$3,000,000 ",2004.0
"Tejada, Miguel",3b,"$3,000,000 ",2004.0
"Vina, Fernando",2b,"$3,000,000 ",2004.0
"Hernandez, Ramon",c,"$2,900,000 ",2004.0
"Zito, Barry",lhp-s,"$2,900,000 ",2004.0
"Dotel, Octavio",rhp,"$2,800,000 ",2004.0
"Gonzalez, Alex",ss,"$2,800,000 ",2004.0
"Mientkiewicz, Doug",1b,"$2,800,000 ",2004.0
"Patterson, Danny",rp,"$2,800,000 ",2004.0
"Colbrunn, Greg",1b-of,"$2,750,000 ",2004.0
"Embree, Alan",lhp,"$2,750,000 ",2004.0
"Lidle, Cory",rhp,"$2,750,000 ",2004.0
"Perez, Neifi",ss,"$2,750,000 ",2004.0
"White, Rondell",of,"$2,750,000 ",2004.0
"Worrell, Tim",rhp,"$2,750,000 ",2004.0
"Millar, Kevin",dh-1b,"$2,650,000 ",2004.0
"Gibbons, Jay",1b,"$2,600,000 ",2004.0
"Hillenbrand, Shea",3b,"$2,600,000 ",2004.0
"Ishii, Kazuhisa",p,"$2,600,000 ",2004.0
"LaRue, Jason",c,"$2,600,000 ",2004.0
"Padillia, Vicente",rhp-s,"$2,600,000 ",2004.0
"Wells, Kip",rhp,"$2,575,000 ",2004.0
"Burnett, A.J.",rhp-s,"$2,500,000 ",2004.0
"Cruz Jr., Jose",of,"$2,500,000 ",2004.0
"Diaz, Einar",c,"$2,500,000 ",2004.0
"Grudzielanek, Mark",ss-2b,"$2,500,000 ",2004.0
"Guillen, Carlos",lf,"$2,500,000 ",2004.0
"Hasegawa, Shigetoshi",rp,"$2,500,000 ",2004.0
"Haynes, Jimmy",p,"$2,500,000 ",2004.0
"Hoffman, Trevor",rhp,"$2,500,000 ",2004.0
"Huff, Aubrey",1b,"$2,500,000 ",2004.0
"Kennedy, Adam",2b,"$2,500,000 ",2004.0
"Loretta, Mark",2b-3b,"$2,500,000 ",2004.0
"Pineiro, Joel",rhp-s,"$2,500,000 ",2004.0
"Rogers, Kenny",lhp,"$2,500,000 ",2004.0
"Spiezio, Scott",inf,"$2,500,000 ",2004.0
"Timlin, Mike",rhp,"$2,500,000 ",2004.0
"Sabathia, CC",lhp-s,"$2,450,000 ",2004.0
"Rollins, Jimmy",ss,"$2,425,000 ",2004.0
"Sheets, Ben",rhp,"$2,425,000 ",2004.0
"Hammond, Chris",p,"$2,400,000 ",2004.0
"Lieber, Jon",p,"$2,400,000 ",2004.0
"Spivey, Junior",2b,"$2,367,500 ",2004.0
"Ohka, Tomo",rhp,"$2,337,500 ",2004.0
"Catalanotto, Frank",of,"$2,300,000 ",2004.0
"Chrstiansen, Jason",rp,"$2,300,000 ",2004.0
"Garland, Jon",rhp-s,"$2,300,000 ",2004.0
"Hatteberg, Scott",c-1b,"$2,300,000 ",2004.0
"Pierre, Juan",cf-lf,"$2,300,000 ",2004.0
"Guillen, Jose",rf,"$2,200,000 ",2004.0
"Hensen, Drew",3b,"$2,200,000 ",2004.0
"Hentgen, Pat",sp,"$2,200,000 ",2004.0
"Eckstein, David",2b,"$2,150,000 ",2004.0
"Santiago, Benito",c,"$2,150,000 ",2004.0
"Armas Jr., Tony",rhp,"$2,100,000 ",2004.0
"Castilla, Vinny",3b,"$2,100,000 ",2004.0
"Durazo, Erubiel",1b-of,"$2,100,000 ",2004.0
"Mueller, Bill",3b,"$2,100,000 ",2004.0
"Sullivan, Scott",rp,"$2,100,000 ",2004.0
"Boehringer, Brian",rp,"$2,000,000 ",2004.0
"Borowski, Joe",rhp,"$2,000,000 ",2004.0
"Cordero, Francisco",rhp,"$2,000,000 ",2004.0
"Grissom, Marquis",of,"$2,000,000 ",2004.0
"Lee, Travis",1b,"$2,000,000 ",2004.0
"Ligtenberg, Kerry",rp,"$2,000,000 ",2004.0
"Marrero, Eli",c,"$2,000,000 ",2004.0
"Mora, Melvin",3b,"$2,000,000 ",2004.0
"Sanders, Reggie",of,"$2,000,000 ",2004.0
"Biddle, Lee ""Rocky""",p,"$1,950,000 ",2004.0
"Meche, Gil",rhp-s,"$1,950,000 ",2004.0
"Eaton, Adam",rhp-s,"$1,925,000 ",2004.0
"White, Gabe",rp,"$1,925,000 ",2004.0
"Lilly, Ted",lhp-s,"$1,900,000 ",2004.0
"Molina, Benjie",c,"$1,900,000 ",2004.0
"Chacon, Shawn",rhp,"$1,850,000 ",2004.0
"Trammell, Bubba",of,"$1,850,000 ",2004.0
"Wilson, Jack",ss,"$1,850,000 ",2004.0
"Helms, Wes",3b-1b,"$1,800,000 ",2004.0
"Heredia, Felix",rp,"$1,800,000 ",2004.0
"Rhodes, Arthur",lhp,"$1,800,000 ",2004.0
"Beck, Rod",rp,"$1,750,000 ",2004.0
"Lugo, Julio",ss,"$1,750,000 ",2004.0
"May, Darrell",p,"$1,750,000 ",2004.0
"Redman, Mark",lhp,"$1,750,000 ",2004.0
"Rincon, Ricardo",lhp,"$1,750,000 ",2004.0
"Thomson, John",p,"$1,750,000 ",2004.0
"Walker, Todd",2b,"$1,750,000 ",2004.0
"Witasick, Jay",rp,"$1,750,000 ",2004.0
"Bradley, Milton",rf-dh,"$1,730,000 ",2004.0
"Schoeneweis, Scott",lhp,"$1,725,000 ",2004.0
"Adams, Terry",p,"$1,700,000 ",2004.0
"Franklin, Ryan",rhp,"$1,700,000 ",2004.0
"Kline, Steve",lhp,"$1,700,000 ",2004.0
"Hairston Jr., Jerry",of-2b,"$1,650,000 ",2004.0
"Jimenez, D'Angelo",inf,"$1,615,000 ",2004.0
"Prior, Mark",rhp,"$1,600,000 ",2004.0
"Santana, Johan",lhp-s,"$1,600,000 ",2004.0
"Speier, Justin",rhp,"$1,600,000 ",2004.0
"Tavarez, Julian",rhp,"$1,600,000 ",2004.0
"Barrett, Michael",c,"$1,550,000 ",2004.0
"Beckett, Josh",rhp-s,"$1,509,375 ",2004.0
"Alvarez, Wilson",sp,"$1,500,000 ",2004.0
"Baez, Danys",rhp,"$1,500,000 ",2004.0
"Batista, Tony",3b,"$1,500,000 ",2004.0
"Blum, Geoff",3b-ss,"$1,500,000 ",2004.0
"DeJean, Mike",p,"$1,500,000 ",2004.0
"Kolb, Danny",p,"$1,500,000 ",2004.0
"Nelson, Jeff",rp,"$1,500,000 ",2004.0
"Payton, Jay",of,"$1,500,000 ",2004.0
"Rivas, Luis",2b,"$1,500,000 ",2004.0
"Snow, J.T.",1b,"$1,500,000 ",2004.0
"Teixeira, Mark",1b,"$1,500,000 ",2004.0
"Tucker, Michael",of,"$1,500,000 ",2004.0
"Munson, Eric",c-inf,"$1,475,500 ",2004.0
"Mota, Guillermo",rhp,"$1,475,000 ",2004.0
"Davis, Ben",c,"$1,400,000 ",2004.0
"Farnsworth, Kyle",rhp,"$1,400,000 ",2004.0
"Martin, Tom",lhp,"$1,400,000 ",2004.0
"Alfonseca, Antonio",rp,"$1,350,000 ",2004.0
"Cora, Alex",2b-ss,"$1,300,000 ",2004.0
"Eischen, Joey",p,"$1,300,000 ",2004.0
"Ryan, B.J.",lhp,"$1,275,000 ",2004.0
"Burnitz, Jeromy",of,"$1,250,000 ",2004.0
"Johnson, Nick",1b,"$1,250,000 ",2004.0
"Jordan, Brian",of,"$1,250,000 ",2004.0
"Leskanic, Curtis",rhp,"$1,250,000 ",2004.0
"Wells, David",lhp,"$1,250,000 ",2004.0
"Ledee, Ricky",of,"$1,225,000 ",2004.0
"Fox, Chad",rhp,"$1,200,000 ",2004.0
"Gonzalez, Wiki",c,"$1,200,000 ",2004.0
"Mercker, Kent",lhp,"$1,200,000 ",2004.0
"Taguchi, So",of,"$1,200,000 ",2004.0
"Tomko, Brett",rhp,"$1,200,000 ",2004.0
"Ventura, Robin",3b,"$1,200,000 ",2004.0
"Vizcaino, Jose",inf,"$1,200,000 ",2004.0
"Mondesi, Raul",of,"$1,150,000 ",2004.0
"Wilson, Craig",of,"$1,150,000 ",2004.0
"Belliard, Ron",2b,"$1,100,000 ",2004.0
"Graffanino, Tony",2b-3b,"$1,100,000 ",2004.0
"Jiminez, Jose",rp,"$1,025,000 ",2004.0
"Riske, David",rhp,"$1,025,000 ",2004.0
"Alomar, Roberto",2b,"$1,000,000 ",2004.0
"Ausmus, Brad",c,"$1,000,000 ",2004.0
"Baerga, Carlos",inf,"$1,000,000 ",2004.0
"Cabrera, Jolbert",inf-of,"$1,000,000 ",2004.0
"Castro, Juan",2b-ss,"$1,000,000 ",2004.0
"Eyre, Scott",lhp,"$1,000,000 ",2004.0
"Franco, John",rp,"$1,000,000 ",2004.0
"Fullmer, Brad",1b-of,"$1,000,000 ",2004.0
"Grimsley, Jason",rhp,"$1,000,000 ",2004.0
"Hammonds, Jeffrey",of,"$1,000,000 ",2004.0
"Herges, Matt",rhp,"$1,000,000 ",2004.0
"Hollandsworth, Todd",of,"$1,000,000 ",2004.0
"Looper, Braden",rhp-s,"$1,000,000 ",2004.0
"Reese, Pokey",2b,"$1,000,000 ",2004.0
"Reynolds, Shane",sp,"$1,000,000 ",2004.0
"Sanchez, Rey",ss,"$1,000,000 ",2004.0
"Sierra, Ruben",of,"$1,000,000 ",2004.0
"Stairs, Matt",lf-rf,"$1,000,000 ",2004.0
"Suppan, Jeff",rhp-s,"$1,000,000 ",2004.0
"Villone, Ron",lhp,"$1,000,000 ",2004.0
"Young, Eric",2b,"$1,000,000 ",2004.0
"Young, Michael",3b,"$1,000,000 ",2004.0
"Zeile, Todd",1b-3b,"$1,000,000 ",2004.0
"Matos, Luis",of,"$975,000 ",2004.0
"Roberts, Dave",of,"$975,000 ",2004.0
"Bradford, Chad",rhp,"$965,000 ",2004.0
"Lima, Jose",rhp,"$950,000 ",2004.0
"Reitsma, Chris",rhp,"$950,000 ",2004.0
"Lawrence, Brian",rhp,"$925,000 ",2004.0
"Westbrook, Jake",rhp-s,"$925,000 ",2004.0
"Cairo, Miguel",2b-3b,"$900,000 ",2004.0
"Eldred, Cal",rhp,"$900,000 ",2004.0
"King, Ray",lhp,"$900,000 ",2004.0
"Martinez, Ramon E.",ss,"$900,000 ",2004.0
"Myers, Greg",c,"$900,000 ",2004.0
"Relaford, Desi",inf,"$900,000 ",2004.0
"Weber, Ben",p,"$900,000 ",2004.0
"Pratt, Todd",c,"$875,000 ",2004.0
"Bako, Paul",c,"$865,000 ",2004.0
"DeLosSantos, Valerio",lhp,"$850,000 ",2004.0
"Feliz, Pedro",3b,"$850,000 ",2004.0
"Moss, Damian",lhp,"$850,000 ",2004.0
"Perez, Timo",of,"$850,000 ",2004.0
"Stewart, Scott",p,"$850,000 ",2004.0
"Wright, Jaret",rhp,"$850,000 ",2004.0
"Redmond, Mike",c,"$840,000 ",2004.0
"Levine, Al",p,"$825,000 ",2004.0
"Mirabelli, Doug",c,"$825,000 ",2004.0
"Romero, J.C.",lhp,"$820,000 ",2004.0
"Berg, Dave",ss,"$800,000 ",2004.0
"Fick, Rob",1b,"$800,000 ",2004.0
"Hermanson, Dustin",p,"$800,000 ",2004.0
"Hinske, Eric",1b-lf,"$800,000 ",2004.0
"Hitchcock, Sterling",sp,"$800,000 ",2004.0
"Mayne, Brent",c,"$800,000 ",2004.0
"Mesa, Jose",rhp,"$800,000 ",2004.0
"Orosco, Jesse",lhp,"$800,000 ",2004.0
"Politte, Cliff",p,"$800,000 ",2004.0
"Rolls, Damian",3b,"$800,000 ",2004.0
"Surhoff, B.J.",of,"$800,000 ",2004.0
"Valdez, Ismael",sp,"$800,000 ",2004.0
"Wunsch, Kelly",rp,"$800,000 ",2004.0
"Flaherty, John",c,"$775,000 ",2004.0
"Torres, Salomon",rhp,"$775,000 ",2004.0
"Walker, Jamie",lhp,"$775,000 ",2004.0
"Woodward, Chris",inf,"$775,000 ",2004.0
"Blanco, Henry",c,"$750,000 ",2004.0
"Burks, Ellis",of,"$750,000 ",2004.0
"Clark, Tony",1b,"$750,000 ",2004.0
"Dellucci, David",of,"$750,000 ",2004.0
"Franco, Julio",inf,"$750,000 ",2004.0
"Gomez, Chris",inf,"$750,000 ",2004.0
"Hansen, Dave",inf,"$750,000 ",2004.0
"Hernandez, Roberto",rhp,"$750,000 ",2004.0
"Kapler, Gabe",of,"$750,000 ",2004.0
"Macias, Jose",2b,"$750,000 ",2004.0
"Oliver, Darren",lhp,"$750,000 ",2004.0
"Osuna, Antonio",rp,"$750,000 ",2004.0
"Palmeiro, Orlando",of,"$750,000 ",2004.0
"Perez, Eduardo",of,"$750,000 ",2004.0
"Stynes, Chris",3b-2b,"$750,000 ",2004.0
"Takatsu, Shingo",p,"$750,000 ",2004.0
"DeRosa, Mark",3b,"$725,000 ",2004.0
"McLemore, Mark",inf-of,"$725,000 ",2004.0
"Wilson, Vance",c,"$715,000 ",2004.0
"Alomar, Sandy Jr.",c,"$700,000 ",2004.0
"Erickson, Scott",rhp,"$700,000 ",2004.0
"Grieve, Ben",of,"$700,000 ",2004.0
"Larkin, Barry",ss,"$700,000 ",2004.0
"Otsuka, Akinori",p,"$700,000 ",2004.0
"Perez, Tomas",inf,"$700,000 ",2004.0
"Vander Wal, John",of,"$700,000 ",2004.0
"Wells, Vernon",cf,"$700,000 ",2004.0
"Wendell, Turk",p,"$700,000 ",2004.0
"Wilson, Enrique",2b,"$700,000 ",2004.0
"Brower, Jim",rhp,"$662,500 ",2004.0
"Buchanan, Brian",of,"$650,000 ",2004.0
"Clayton, Royce",ss,"$650,000 ",2004.0
"DiFelice, Mike",c,"$650,000 ",2004.0
"Fordyce, Brook",c,"$650,000 ",2004.0
"Hocking, Denny",inf-of,"$650,000 ",2004.0
"Lankford, Ray",of,"$650,000 ",2004.0
"Miller, Trever",lhp,"$650,000 ",2004.0
"Ordonez, Rey",ss,"$650,000 ",2004.0
"Riedling, John",p,"$650,000 ",2004.0
"Strickland, Scott",rhp,"$650,000 ",2004.0
"Yan, Esteban",rhp,"$650,000 ",2004.0
"Meadows, Brian",sp,"$625,000 ",2004.0
"Nunez, Abraham",inf,"$625,000 ",2004.0
"Perez, Eddie",c,"$625,000 ",2004.0
"Abbott, Paul",rhp,"$600,000 ",2004.0
"Anderson, Marlon",2b-of,"$600,000 ",2004.0
"Bennett, Gary",c,"$600,000 ",2004.0
"Boone, Aaron",3b,"$600,000 ",2004.0
"Cordero, Wilfredo",of,"$600,000 ",2004.0
"Estes, Shawn",lhp,"$600,000 ",2004.0
"Halama, John",lhp,"$600,000 ",2004.0
"Miceli, Dan",rp,"$600,000 ",2004.0
"Norton, Greg",3b,"$600,000 ",2004.0
"Oropesa, Eddie",lhp,"$600,000 ",2004.0
"Reed, Steve",p,"$600,000 ",2004.0
"Halter, Shane",inf-of,"$575,000 ",2004.0
"Wooten, Shawn",c,"$575,000 ",2004.0
"Merloni, Lou",inf,"$560,000 ",2004.0
"Estalella, Bobby",c,"$550,000 ",2004.0
"Fultz, Aaron",lhp,"$550,000 ",2004.0
"Glanville, Doug",of,"$550,000 ",2004.0
"Greene, Todd",c,"$550,000 ",2004.0
"Karros, Eric",1b,"$550,000 ",2004.0
"Myers, Mike",lhp,"$550,000 ",2004.0
"Reyes, Dennys",lhp,"$550,000 ",2004.0
"Vizcaino, Luis",rhp,"$550,000 ",2004.0
"Spencer, Shane",of,"$537,500 ",2004.0
"Beimel, Joe",lhp,"$535,000 ",2004.0
"Cunnane, Will",p,"$525,000 ",2004.0
"Marquis, Jason",rhp-s,"$525,000 ",2004.0
"Telemaco, Amaruy",p,"$525,000 ",2004.0
"Almanza, Armando",rp,"$500,000 ",2004.0
"Barajas, Rod",c,"$500,000 ",2004.0
"Bell, Rob",rhp,"$500,000 ",2004.0
"Blalock, Hank",dh-1b,"$500,000 ",2004.0
"Daubach, Brian",1b-dh,"$500,000 ",2004.0
"Fassero, Jeff",p,"$500,000 ",2004.0
"Hernandez, Orlando",rhp,"$500,000 ",2004.0
"Jackson, Mike",rp,"$500,000 ",2004.0
"Jones, Todd",rhp,"$500,000 ",2004.0
"Mahay, Ron",lhp,"$500,000 ",2004.0
"Marte, Damaso",lhp,"$500,000 ",2004.0
"McCarty, David",1b-of,"$500,000 ",2004.0
"Offerman, Jose",2b-1b,"$500,000 ",2004.0
"Osik, Keith",c,"$500,000 ",2004.0
"Sparks, Steve",p,"$500,000 ",2004.0
"Stinnett, Kelly",c,"$500,000 ",2004.0
"Valentin, Javier",c,"$500,000 ",2004.0
"Widger, Chris",c,"$500,000 ",2004.0
"Bellhorn, Mark",inf,"$490,000 ",2004.0
"Patterson, Corey",of,"$480,000 ",2004.0
"Davis, Doug",lhp-s,"$450,000 ",2004.0
"Fox, Andy",inf,"$450,000 ",2004.0
"Laker, Tim",c,"$450,000 ",2004.0
"Lincoln, Mike",rhp,"$450,000 ",2004.0
"McMillon, Billy",of,"$450,000 ",2004.0
"Robinson, Kerry",of,"$450,000 ",2004.0
"Tejera, Michael",p,"$450,000 ",2004.0
"Wedge, Eric",mgr,"$450,000 ",2004.0
"Zambrano, Carlos",rhp-s,"$450,000 ",2004.0
"Dunn, Adam",lf-1b,"$445,000 ",2004.0
"Burba, Dave",sp,"$440,000 ",2004.0
"Nathan, Joe",rhp,"$440,000 ",2004.0
"Giles, Marcus",2b,"$430,000 ",2004.0
"Hernandez, Adrian",sp,"$425,000 ",2004.0
"Mordecai, Mike",inf,"$425,000 ",2004.0
"Almanzar, Carlos",p,"$420,000 ",2004.0
"Castro, Ramon",c,"$400,000 ",2004.0
"Kearns, Austin",rf,"$400,000 ",2004.0
"Kinney, Matt",rhp,"$400,000 ",2004.0
"McEwing, Joe",of,"$400,000 ",2004.0
"Menechino, Frank",2b,"$400,000 ",2004.0
"Podsednik, Scott",cf-lf,"$400,000 ",2004.0
"Sadler, Donnie",ss-2b,"$400,000 ",2004.0
"Sweeney, Mark",1b,"$400,000 ",2004.0
"Lohse, Kyle",rhp-s,"$395,000 ",2004.0
